"","year","habitat","acari","amphinem","anchytar","baetis","beloneur","ceratopog","chironomid","copepod","corduleg","dicranota","diplosp","dixa","dolicho","dolophil","ectopria","elmid","empid","epeorus","fattigia","hexatomasp","hydroptila","isoperla","lanthus","lepidos","leptotars","leuctra","limonia","lipsothrix","lype","malirekus","molann","molophilus","nematoda","neophylax","nr.pedicia","nymphom","oligo","ormosia","paralepto","parapsyche","pediciaA","pelto","pgoera","pilaria","psilotreta","pslimnoph","pycno","rhabdom","rhyacoph","sciara","serratella","simulium","soyedina","sphaerid","stenonema","sweltsa","syrphid","tanypod","tipula","turbell","wormsp"
"11",2003,"BC",1484.58196320974,30.7000128416289,16.9902234109545,41.6260641656298,166.572028816428,3740.19149375071,27188.4728991923,37651.2318500819,35.3224516243599,43.0168785877445,86.4176834423979,68.0646863669534,21.7517285504782,0.539294320378139,0.345274600631026,0.287395368644012,140.246883154634,0.285904378271077,179.512715274359,879.617413695662,0.280029968006827,93.6828515350715,90.3935275919335,703.697722495338,14.9215078128452,1613.48355915088,1.41631931412182,0.432120447365919,102.01966080645,0.285802672610347,0.281958187299868,230.21125477268,6588.76288487347,0.271473759313662,87.4660366195639,0.353171717573201,1596.40361687561,0.284171280348235,105.259535914948,0.342961860702323,12.2542567411886,573.480505714442,2.61617925355617,1.01774946178719,7.35197953122066,175.69262687801,131.727327374128,1.92468450648903,98.4160658689367,309.868127290067,21.812666002186,3.34631667111465,85.4664605188387,85.8963113840042,10.1510204289994,8.94468771805013,0.28576900379671,2406.2425478561,77.0105986790245,52.7236070157152,68.6866507679367
"12",2004,"BC",1870.1066713581,211.099597795638,12.7854524849175,0.280967404869517,69.2519841650934,3254.81753542761,44881.5912853814,35762.3078368386,14.8965600184864,291.275685400739,169.318382871516,80.6588246143656,3.3571022094227,0.280492490257954,1.01519734221853,0.284693675993245,226.563735403008,0.758285858734404,268.908091999813,458.64885655535,0.269648071237618,176.689510294627,175.534207111067,1157.0921719135,3.33566237487796,2536.102047794,55.1296608569181,9.58809239320735,412.134415138254,0.289827077798973,0.352187862804097,191.78286219147,12502.4419892826,0.349836717473158,81.2475123121779,3.37824547763306,5049.32642538879,0.552628153135442,243.060880339341,0.552277918383765,9.54841057532877,620.665384765872,33.7728929828153,39.5187065477682,18.0486188148559,34.2833166586963,591.503191844846,0.581987557785756,162.44848735257,185.417523147542,34.6305604295594,0.27647523646686,161.96205833385,139.055033882451,46.3199213989066,33.944797552408,0.569898503169299,1525.49160106482,48.3767355189303,123.414143885073,24.3586172569175
"13",2005,"BC",1577.59181091441,52.7056488284848,12.7817055354263,33.2382677704889,195.122754811229,2168.2369271799,37027.8015940476,24608.9555940545,6.17197957322842,133.803208812624,51.0063037695371,177.559371280019,25.9084571182091,0.346964544266673,0.286484190622685,0.569687563405878,76.7008905840522,0.27558411355488,302.926448960312,585.192035223787,0.284676483114003,38.4567112648391,46.2981994358342,438.502642518557,8.47218334222587,2318.80917640054,11.1691863643902,9.56485028798378,297.224747532391,0.285352898524367,0.290822408931154,254.879341031646,5521.1370109279,0.277235768031899,85.4018438356805,24.8986732102837,5440.98754637805,1.01525404339466,70.5848258262626,1.01044342529918,0.566022271224392,392.960055721145,0.736606735365508,1.93092237850859,1.04124082058162,22.2608460732561,107.067628961954,0.348176565185749,77.8806964905335,115.064074708759,0.284230250780942,33.7669956222158,1.39132564327507,20.6882168361229,34.7835414439018,1.95458642896751,0.287669036656022,1263.30592827843,41.5781976920727,76.679762805932,61.9354955716598
"14",2006,"BC",1852.72699999586,56.7333033426592,31.6839619968534,0.290408608581354,76.5678054437191,1709.15298906553,31639.9834671688,21082.7441716756,61.3849751489485,140.888340518023,349.960619349066,179.271754462971,70.784256084905,0.288876850134947,1.43482657377046,30.7302040413294,217.002147366906,16.4684840470587,131.243384577617,470.966870084861,16.4883525392296,65.6483197890918,92.2019447264806,254.492006237508,2.58745541138863,2120.62117107994,0.438442832940389,1.38890522239721,319.072966499229,0.350282630609997,0.291304289314591,126.859556719158,7707.21399188564,0.288632323866885,31.6807689302504,0.292672742794457,3451.57520323514,0.74446844743349,78.4992847211381,0.349313482364701,0.367445838567751,518.904179224237,0.335909132639516,0.293473819031901,1.02779281387886,0.571024169548933,205.51198686321,0.360785267949247,46.189375190766,372.584431566424,0.543569398282489,0.367003210313435,0.373733331834094,9.02442064683549,53.6139987118371,35.0329311871707,0.346029545659453,3451.35304230247,34.8195603838436,11.2097691219511,102.565623634438
"15",1993,"RF",3.29619392958258,21.9409665335867,0.289919619905357,0.67026018767075,14.5310413299845,8.84994314501724,31.9475043204733,0.452100079073028,NA,1.41479384919199,18.0218835414572,0.303615809954427,0.287083833596075,1.86342486169873,0.43851116612481,0.289851514305316,2.22788203822159,47.6698939299165,0.283958720266781,0.365583677266531,3.71484161110034,45.3265192220833,0.269824453414546,0.290821091376454,NA,1.98879241400521,0.275713299204728,NA,0.284991690138925,0.281876641538191,0.302997884530284,0.295923278603294,0.311420446977573,1.86955418885358,NA,0.292419896489983,0.47326841813462,NA,0.411418251978174,402.759421297066,0.283681623896208,77.894985515306,5.99222874119183,0.285411301161601,NA,0.286569363664571,0.275703569802839,0.290131759662262,23.1617469999209,0.305282429784421,128.661278286507,0.381434024704855,0.30593839620575,NA,0.279950752467588,0.286317852204072,NA,0.359628797524885,0.291446744265859,0.460414858085335,1.96931740812833
"16",1994,"RF",4.18988572241612,19.9413731443101,0.29462218726336,0.289778500696231,12.915547626295,3.44462612607016,10.8428588459773,0.574755868346814,NA,0.583814974980368,16.4028070765016,0.286362949647295,0.282577181244395,0.311575154734734,0.6566243887234,0.280474940362923,0.736247604404234,0.491427903700064,0.288485483514049,0.374272350733066,3.78011516399799,5.52788980674147,0.277808496342178,0.284675896011639,NA,0.999997580146812,0.288390608073589,NA,0.282804111404427,0.271074528615228,0.28780976478064,0.290923443336057,0.319126920994409,0.385853139644228,NA,0.282681377835362,0.501333911354154,NA,0.301090934712203,144.221549004058,0.284197556123338,70.3346332347379,1.08266862226102,0.280847991354428,NA,0.289628516389705,6.67178678543635,0.283897649220811,20.9668152613203,0.277956450611791,37.0229935180568,0.426883732724858,0.289913956072981,NA,0.369867650548791,0.284770744551712,NA,0.310988791698115,0.27267339655341,0.376569624017134,0.880874758536519
"17",1995,"RF",3.85623176177207,36.2433289471065,0.76922044283049,1.5930516520179,9.4883575689084,1.34715880226218,30.7728194337754,0.525352718317058,NA,0.773367662189749,16.918560869556,0.310975286466061,0.286483476272595,0.381858501144171,4.90401163533069,0.281856692729218,0.679022774521651,12.7536903655938,0.282788795293532,0.323410320834471,0.497921969273744,17.3348427894162,1.58031956057578,0.506396140767875,NA,0.627690512849746,0.306902581514102,NA,0.289133645640003,0.278915820953888,0.288551599487021,0.272737052727315,0.306974798373759,0.302751090788494,NA,0.290151757850647,0.337669441281053,NA,0.281773039275765,211.331615835906,0.289471212714546,40.7908342235636,0.543693412898038,0.287177181151213,NA,0.290727303404524,0.299065291420312,0.299186883794611,10.5561715583336,0.275457578154735,48.3846109837001,0.672070400971615,0.290865142935032,NA,0.292933519275411,0.286910737199219,NA,0.471758155566558,0.282092577094124,0.316675592210181,0.72467437423233
"18",1996,"RF",2.30074265192275,18.0751970846154,1.613706268072,0.673764075957492,12.7663395952858,4.00375822245757,22.9757886459846,0.390231894083066,NA,0.963431490271476,14.7544539053033,0.308260725146624,0.282409001284449,0.285417963888633,4.7978302062036,0.286503202156011,0.325592714063214,0.958602908186437,0.296939652787038,0.304362020659041,8.65393478791038,7.25726048548392,0.280219406387153,0.742906508707958,NA,0.955383684140385,0.282043040866675,NA,0.289683935172564,0.289235415944016,0.290011855506291,0.290625547740528,0.3103276035113,0.347000318035231,NA,0.28393981773094,0.326056614362164,NA,0.305640518095665,294.776249026165,0.28297392034903,82.032978469838,4.45101315643345,0.28187085717286,NA,0.279415150766342,0.774463883201605,0.283692566289715,22.2415083287117,0.326569937387446,46.8900664985644,9.92370162274837,0.280969211405182,NA,0.310670062990138,0.288387315300596,NA,0.301819052247728,0.290295878974233,0.306036821011181,4.72453585809754
"19",1997,"RF",1.82678840116009,17.1512826783071,0.274106667770367,0.691439168995837,9.1062446231537,0.54742465977527,21.2593173169386,0.309948847849775,NA,0.454991235971242,5.92161189907149,0.301219705057903,0.283141743922324,0.290064676498011,3.01193695443426,0.285474874174637,1.15661476949571,25.7215667129586,0.288815157765599,0.380175909042784,5.75760574088075,16.1605901482863,0.318918871730061,0.338042472521664,NA,0.378583389208966,0.490393879036898,NA,0.286947103269582,0.49690435140411,0.287466593362723,0.283894812145958,0.307212064092996,0.358753356241862,NA,0.289813191019193,0.30249745325346,NA,0.284619993824414,294.834133020773,0.281677962368539,32.7297230095314,0.537741904483822,0.283530491417351,NA,0.290715174082826,0.28717512713024,0.284593866832184,6.38586478528034,0.273246262329934,46.580036852025,3.89795731343228,0.290189046168325,NA,0.403405896068301,0.42636795044964,NA,0.51074698549464,0.287568535018283,0.343773733958689,0.861802056575403
"20",1998,"RF",3.17676728860067,17.1889758931577,0.281847414671998,0.543708255926142,9.9738081528724,5.28577832472343,23.1376013211128,0.349236579402708,NA,0.547003553086167,14.6844205254699,0.294965961746211,0.287884743178269,0.276314309739762,5.84032429338167,0.292696340584605,0.769201039482156,0.514848917298682,0.29088740058025,0.299096358339844,0.487884202626483,10.0454001091588,12.0348854860807,0.304354993187147,NA,1.2444774327726,0.285381561450279,NA,0.285044564427098,0.456765608864852,0.27669956507746,0.444319492669352,0.326931106071371,0.429202132418389,NA,0.28226772410375,0.520624735869482,NA,0.315630336005277,228.519732150694,0.280492037573511,36.4154078767033,3.16205239616757,0.294588263388844,NA,0.28799948921877,0.411782905959833,0.292733200213449,11.0809280883094,0.278566470265948,49.4128187106534,0.992812644700197,0.288948559011046,NA,0.282430074288273,0.291456273394424,NA,0.328826909663577,8.21248744295075,0.486704744533175,2.08668188830937
"21",1999,"RF",3.26826557173098,13.316847478797,0.420794337758157,0.295920024223751,10.1347897713235,5.86861695867032,18.2309343657914,0.380678890355831,NA,0.355057712880941,5.48243166831701,0.331074891953097,0.283167612847003,0.274569314558493,3.42962624861246,0.357482809132862,0.61523103362599,0.350052111520084,0.282587556576575,0.28792622075533,2.83260794832695,6.70710890905116,0.316504895678435,0.299144810920534,NA,0.346518025033596,0.273819327912793,NA,0.281145709002486,0.375938843370113,0.286830263993979,0.296320453985734,0.304531639943173,0.284453883945978,NA,0.285968779115475,0.413861111208256,NA,2.53463939028529,134.859471606448,0.291563488601832,45.3292746756563,1.25254867969681,0.284542039669377,NA,0.368749884186939,4.66621261950213,0.286979524155525,5.31996875984785,0.28215742332703,29.6041776940625,0.845427254984301,0.276280038708944,NA,0.321460977237908,0.291478631166675,NA,0.363302788007672,6.30755489522893,0.32339857912779,0.544004744188516
"22",2000,"RF",3.21383936146591,25.22726344195,0.287337086003358,0.590551134922837,0.293002042347202,1.37640495806363,17.8583340383066,0.325882883847985,NA,0.405274567171348,1.62435340670134,0.339131358886348,0.278894818837785,0.282464524639116,21.5332151323213,0.284152865144323,1.73301908507039,7.22633749511973,0.284163735668533,0.298637525177018,7.56463818068569,5.65655151233169,8.96290204626697,0.310099216887699,NA,0.559689553612367,0.277227543128007,NA,0.29370621121864,0.281562085562877,0.292318901553623,0.293568109062633,0.307787416908735,0.287466276548463,NA,0.289251712874366,0.319406629308077,NA,0.474174524013462,156.804941956393,0.289604609542149,54.1620940162047,2.50289167457243,0.286070680768234,NA,0.292046508942368,0.364520867668906,0.289630219053041,2.46233041547059,0.286558981396312,23.7470055574846,4.35775447287288,0.293219459209448,NA,0.283648340565035,0.292735014124592,NA,0.338612445276697,9.97823562713132,0.485374178418628,1.64157442753236
"23",2001,"RF",1.3130627582158,12.0868279830939,0.282393054936125,0.354221310911952,0.377472523514868,1.27579089457684,19.143135241365,0.596035300999656,NA,0.350985744586596,0.822878578832502,0.345772329288342,0.290819754856425,0.284396915070182,15.5246844328827,0.285429823678618,0.792825611336141,4.34331235815918,0.276387698123154,0.855356537902954,9.44075932744942,0.534386008046127,0.284140192707539,0.339838584187464,NA,0.598977849001942,0.273082579830033,NA,0.291240123389549,0.286478127539223,0.282424396264933,0.417214117328097,0.323704181273672,0.294391256675679,NA,0.294680331446212,0.352348431050439,NA,0.301267637108505,105.750839451879,0.285317134183716,96.2457835724516,0.396849388254065,0.299887096235735,NA,0.316509419388364,0.3311441840196,0.289588077619585,2.75336896943966,0.288220572004766,27.8988192925944,1.18199280305815,0.34502517205289,NA,0.326643944582723,0.288344978395392,NA,0.360443063540886,47.1114128959185,0.395519010897392,1.6013651309288
"24",2002,"RF",0.689693676656485,24.4653582002451,0.285623097359734,4.08495946371816,6.84703935981059,1.40838467232859,33.9946362798532,1.12936342718291,NA,0.593117409321114,6.73111589225404,0.397547565416988,0.313402896984518,0.287967404761985,16.4799428726417,0.287394591959837,0.402744073528345,0.45573376294128,0.293469201649314,0.297836848379511,13.8906835613884,2.44238979723782,47.2407226379435,0.493734864572898,NA,10.5222784132097,0.280657194596719,NA,0.297664920181598,0.281656397679545,0.285238409323269,0.284842406384709,0.321860656741894,0.29920636167988,NA,0.297708627683932,0.3308532080433,NA,0.283844453773049,86.0681284745432,0.337011922801573,115.892404269421,2.38328893084327,0.294517504560157,NA,0.283750989957411,0.526330498101602,0.297370217070312,5.17519778136811,0.289951097747104,31.459750156387,0.39994915955545,0.398295638338121,NA,0.287271436988876,0.283800056650285,NA,0.394420960833806,38.181766549395,0.487338007530726,7.33827450737153
"25",2003,"RF",0.41437577210191,29.4460507483349,0.292936161243647,3.43237200420755,5.5775854300828,0.361590426375286,11.6054808063164,0.327020441769666,NA,1.23911999518603,6.61144250934567,0.326416964977349,0.288380198638355,0.290370889584319,6.11661280509613,0.280269098509222,0.333998804404525,12.2593031349568,0.285488553337998,0.306786076815584,9.71360866970124,13.5440176283712,0.288664698716166,0.464828517050593,NA,0.386741277109767,0.301972001154574,NA,0.288475717450638,0.289697265618365,0.290443193720566,0.307648025175779,0.289624420746389,0.281436589892476,NA,0.310235752486835,0.322617028552953,NA,0.493380667523743,140.08710610017,0.295258830967555,82.0535141917083,5.35205189072613,0.286451435954099,NA,0.283278973613322,15.8055085437874,0.29045236026778,20.2308035119618,0.28350327607375,79.1490484071281,0.935594196182996,0.28322394222391,NA,0.808689023660084,0.292370331771245,NA,0.309875404529821,6.91645781013835,0.441204441966562,0.928974999754515
"26",2004,"RF",0.803862472634319,38.6478743560442,0.291438140446156,3.99244565168295,9.50603114660046,1.59484790641518,29.7801928753306,0.31847869403598,NA,2.06328153734185,0.503420006767516,0.450537083658074,0.277076640037174,0.292297691202531,12.3335953666619,0.290042281583156,113.973333485966,25.5517657324881,0.28832243020899,5.09479170812815,0.351309357950046,26.5710011392603,0.294178652357715,0.44860850902519,NA,0.500162664661781,0.29185161673902,NA,0.279668548267022,0.27786109355724,0.336985536614534,0.332439526705247,0.3274573453327,0.406948217467039,NA,0.287875578300789,0.312255024099502,NA,0.28831466566858,218.995599224979,0.28658875518073,109.84498539884,3.9158057428964,0.282162450987402,NA,0.28887733093096,12.9279961704516,0.286312611630715,29.6798748191213,0.286420183327575,122.674289003542,11.925266996793,0.335544982653605,NA,0.301135048902917,0.329257974025025,NA,0.557838739732293,0.278001912873762,0.449878273783381,0.619112663205838
"27",2005,"RF",0.566184975906098,23.7756166010728,0.280930660957535,3.38380044552096,1.17395059095451,0.895169521659464,14.4491314600431,0.323148047780471,NA,0.471048023233811,0.288269310965764,0.309501385055208,0.279001528981345,0.281842433671022,8.16476822796647,0.279371988599745,1.24163270190833,5.08829220740896,0.277138912347228,0.286646432219456,0.547519105096689,8.07613547843,35.598422511791,0.286044151916769,NA,0.372214666147956,0.284748869660353,NA,0.280879844950643,0.278628955664135,0.279286750191912,0.281671654345496,0.298428441853774,0.289327612548389,NA,0.288952219820253,0.814680350215778,NA,0.282804167516037,135.466515629201,0.278304918526882,97.5520048973797,0.942585113826691,0.291279590694887,NA,0.283119425377908,0.285620243815476,0.292776124949331,27.2948972826033,0.280830168814645,41.6542469983623,10.0969967966364,0.273509538957969,NA,0.279801935573217,0.283044538981613,NA,0.295527228876249,8.04038646823147,0.333005417892636,6.16060096735132
"28",2006,"RF",1.10514414778526,33.3812582122391,0.272170740456429,2.64703791797496,10.2064596130547,9.16312427372813,28.8531013923992,0.358990844868143,NA,0.649965023862587,7.79145853543203,0.294515111973219,0.289513904441016,0.28468949554978,7.58532304772017,0.28953333731717,8.83428155829392,4.41122790452239,0.29034981567112,0.297025743731993,1.21066058852026,13.5026414793205,0.291817257963345,0.303709096627661,NA,1.00784348365172,0.319719287173232,NA,0.283353614450848,0.286075226676365,0.29112446301982,0.491295023823411,0.316975748260279,0.357890578669047,NA,0.286865766064974,0.47224998743477,NA,0.28373053802956,562.799848035756,0.295776032093901,35.8064751900674,2.00111811941532,0.285039281790552,NA,0.287613893485856,3.14413458997448,0.279247846587262,13.9564843017902,0.289440642501364,94.2180931406471,7.23159404250472,0.463938434760335,NA,0.282252855289368,0.275052204579582,NA,0.31697888031352,0.288595289673945,0.284680982683132,0.404443000145918
